避難施設名称,よみ,住所,経度,緯度,避難所種別,災害種別,連絡先,延べ面積[㎡],屋内収容可能人数,URL,備考
社会福祉法人　精華町社会福祉協議会,,相楽郡精華町大字南稲八妻小字砂留22-1,135.777076,34.753834,,,774944573,,994,,
社会福祉法人　盛和福祉会　児童養護施設・乳児院　京都大和の家,,相楽郡精華町大字南稲八妻小字笛竹37,135.7836,34.761753,,,774983840,,8,,
社会福祉法人　相楽福祉会,,相楽郡精華町精華台5-1-4,135.776542,34.753793,,,774933277,,4,,
社会福祉法人カトリック京都司教区　カリタス会　特別養護老人ホーム　神の園,,相楽郡精華町大字南稲八妻小字笛竹41,135.783189,34.762536,,,774944125,,67,,
医療法人社団　医聖会　介護老人保健施設　とちのき,,相楽郡精華町精華台7-4-1,135.786646,34.74924,,,774982600,,10,,
株式会社けいはんなプラザホテル,,相楽郡精華町1-7,135.764783,34.744738,,,774950101,,10,,
菱田集会所,,相楽郡精華町大字菱田小字十ノ坪21,135.7908333,34.78277778,,,,,0,,
滝ノ鼻集会所,,相楽郡精華町大字菱田小字茶屋前10,135.7961111,34.78194444,,,,,0,,
中久保田集会所,,相楽郡精華町大字菱田小字西川原31-3、小字中久保田1-16、小字西川原2-15、小字西川原2-17,135.7977778,34.78472222,,,,,0,,
下狛会館,,相楽郡精華町大字下狛小字林前37-1,135.789823,34.776216,,,,,0,,
舟集会所,,相楽郡精華町大字下狛小字市場65-1,135.7969444,34.77972222,,,,,0,,
里集会所,,相楽郡精華町大字下狛小字木戸口1,135.7944444,34.77472222,,,,,0,,
僧坊集会所,,相楽郡精華町大字下狛小字上新庄47-21,135.7866667,34.77944444,,,,,0,,
旭集会所,,相楽郡精華町大字下狛小字二ノ谷68,135.7705556,34.77416667,,,,,0,,
谷集会所,,相楽郡精華町大字下狛小字柿添35-1,135.7852778,34.76972222,,,,,0,,
北稲八間集会所,,相楽郡精華町大字北稲八間小字焼山62,135.7833333,34.76555556,,,,,0,,
北稲区民いこいの家,,相楽郡精華町大字北稲八間小字北垣外43,135.783377,34.765569,,,,,0,,
南稲八妻集会所,,相楽郡精華町大字南稲八妻小字谷ノ池43,135.783233,34.767364,,,,,0,,
植田集会所,,相楽郡精華町大字植田小字池ノ川27-3,135.7911111,34.75388889,,,,,0,,
南集会所,,相楽郡精華町大字祝園小字一ノ坪2-1,135.791659,34.757749,,,,,0,,
菅井集会所,,相楽郡精華町大字菅井小字古里97,135.7969444,34.75083333,,,,,0,,
北ノ堂集会所,,相楽郡精華町大字菅井小字北ノ堂1-4,135.7975,34.75666667,,,,,0,,
馬渕集会所,,相楽郡精華町大字菅井小字馬渕2-21,135.8,34.75472222,,,,,0,,
中集会所,,相楽郡精華町大字祝園小字神木段45-3,135.7983333,34.76194444,,,,,0,,
東集会所,,相楽郡精華町大字祝園小字水車47-1,135.8030556,34.76388889,,,,,0,,
西北集会所,,相楽郡精華町大字祝園小字国友18-1,135.8002778,34.76638889,,,,,0,,
交流会館,,相楽郡精華町大字祝園小字佃5,135.802113,34.763508,,,774945679,,0,,
児童館,,相楽郡精華町大字祝園小字佃6-1,135.802309,34.763373,,,774943696,,0,,
山田集会所,,相楽郡精華町大字山田小字樋ノ口75,135.7852778,34.73694444,,,,,0,,
乾谷集会所,,相楽郡精華町大字乾谷小字金堀78-5,135.7725,34.73527778,,,,,0,,
柘榴集会所,,相楽郡精華町大字柘榴小字出口47,135.76,34.73166667,,,,,0,,
東畑集会所,,相楽郡精華町大字東畑小字芳谷3-1、小字芳谷3-5,135.7469444,34.75138889,,,,,0,,
桜が丘一丁目集会所,,相楽郡精華町桜が丘1-11-8,135.7877778,34.73388889,,,,,0,,
桜が丘二丁目集会所,,相楽郡精華町桜が丘2-9-1,135.7783333,34.72972222,,,,,0,,
桜が丘三丁目集会所,,相楽郡精華町桜が丘3-34-1,135.7755556,34.72833333,,,,,0,,
桜が丘四丁目集会所,,相楽郡精華町桜が丘4-13-5,135.7744444,34.72833333,,,,,0,,
光台四丁目集会所,,相楽郡精華町光台4-20-3,135.7611111,34.74166667,,,,,0,,
光台五丁目集会所,,相楽郡精華町光台5-4,135.7613889,34.73944444,,,,,0,,
光台六丁目集会所,,相楽郡精華町光台6-7,135.7566667,34.73861111,,,,,0,,
光台七丁目集会所,,相楽郡精華町光台7-32-3,135.7541667,34.74333333,,,,,0,,
光台八丁目集会所,,相楽郡精華町光台8-21-13,135.7488889,34.74361111,,,,,0,,
光台九丁目集会所,,相楽郡精華町光台9-21-2,135.7527778,34.74694444,,,,,0,,
祝園西一丁目集会所,,相楽郡精華町祝園西1-5-1,135.7877778,34.76138889,,,,,0,,
精華台一丁目集会所,,相楽郡精華町精華台1-21-2、精華台1-21-3、精華台1-21-4,135.7847222,34.75444444,,,,,0,,
精華台二丁目集会所,,相楽郡精華町精華台2-21-1,135.7819444,34.75027778,,,,,0,,
精華台三丁目集会所,,相楽郡精華町精華台3-11-2,135.7805556,34.74833333,,,,,0,,
精華台四丁目集会所,,相楽郡精華町精華台4-9-4,135.7788889,34.75083333,,,,,0,,
精華台五丁目集会所,,相楽郡精華町精華台5-10-10,135.7734766,34.75069847,,,,,0,,
旧大河原小学校グラウンド,,相楽郡南山城村北大河原北垣内6,135.996982,34.772802,,,,,3600,,
相楽東部広域連合立南山城小学校,,相楽郡南山城村北大河原中谷12-26,136.0266491,34.76631055,,,743933730,,8450,,
野殿童仙房生涯学習センター,,相楽郡南山城村童仙房三郷田199,135.9755722,34.80036233,,,,,2017,,
田山生涯学習センター,,相楽郡南山城村田山中シヨジ,136.0219251,34.73752744,,,,,2173,,
高尾生涯学習センター,,相楽郡南山城村高尾堂ノ下,136.0000252,34.72983635,,,,,2286,,
相楽東部広域連合立笠置中学校,,相楽郡南山城村北大河原殿田平尾,136.0224637,34.76274575,,,743930326,,3400,,
南山城村農業者トレーニングセンター,,相楽郡南山城村田山下フケ,136.0208552,34.73831483,,,743940635,,2056,,
高尾公民館,,相楽郡南山城村高尾林38-3,136.0007803,34.72652427,,,743940440,,106,,
童仙房公民館,,相楽郡南山城村童仙房蛭池114,135.9706086,34.80034735,,,743930016,,66,,
野殿公民館,,相楽郡南山城村野殿寺ノ元5,135.999165,34.79584104,,,743930018,,67,,
本郷コミュニティセンター,,相楽郡南山城村北大河原久保18-2,135.9912407,34.77267059,,,743930880,,91,,
南大河原会館,,相楽郡南山城村南大河原湯矢畷,135.9880034,34.76883304,,,743930008,,65,,
押原コミュニティセンター,,相楽郡南山城村北大河原砂田,136.0177464,34.77638129,,,743930007,,62,,
奥田公民館,,相楽郡南山城村北大河原上中谷,136.0318579,34.77848749,,,,,14,,
今山公民館,,相楽郡南山城村北大河原丸山2,136.026504,34.76140809,,,743930500,,79,,
月ヶ瀬ニュータウン集会所,,相楽郡南山城村北大河原釜ノ子29-666,136.021672,34.76795255,,,743930804,,196,,
旧須知小学校,,船井郡京丹波町須知金剛寺谷40,135.4243836,35.15318992,,,771820049,,7577,,
京丹波町生涯学習センター,,船井郡京丹波町豊田シミ98,135.3995673,35.16578239,,,771821394,,511,,
京丹波町立竹野小学校,,船井郡京丹波町高岡高岡23,135.4149263,35.13537642,,,771820032,,4768,,
京丹波町山村開発センターみずほ,,船井郡京丹波町大朴乗次1,135.3743871,35.17818593,,,771860150,,2631,,
梅田振興センター,,船井郡京丹波町水原フロノ元1-3,135.3240144,35.18933894,,,771870001,,1304,,
三ノ宮基幹集落センター,,船井郡京丹波町三ノ宮縄手18-2,135.340411,35.22018121,,,,,538,,
京丹波町立瑞穂小学校,,船井郡京丹波町橋爪桧山154-2,135.3739231,35.17567089,,,771860009,,8139,,
京丹波町立瑞穂中学校,,船井郡京丹波町大朴世戸垣内11-2,135.3705232,35.17698504,,,771860013,,11232,,
質美振興センター,,船井郡京丹波町質美田中地3,135.3872248,35.21188605,,,771860502,,2223,,
京丹波町立和知中学校,,船井郡京丹波町市場丸ヶ野4,135.4124708,35.25932074,,,771841104,,8643,,
篠原体育館 （旧和知第二小学校グラウンド）,,船井郡京丹波町篠原堂ノ下31,135.4313364,35.26647024,,,,,2223,,
下粟野体育館 （和知北部コミュニティ広場）,,船井郡京丹波町下粟野東反圃88,135.425297,35.30363764,,,,,3195,,
京丹波町和知ふれあいセンター,,船井郡京丹波町本庄花ノ木1-4,135.3980372,35.26109184,,,771842081,,1580,,
京丹波町立和知小学校,,船井郡京丹波町本庄安田7,135.4010484,35.26539879,,,771849061,,8972,,
京丹波町立丹波ひかり小学校,,船井郡京丹波町曽根宮ノ浦戸麦54,135.4211971,35.1587713,,,771892353,,9697,,
わちグラウンド,,船井郡京丹波町安栖里寺田37,135.3844176,35.26681086,,,,,7100,,
健康管理センター,,船井郡京丹波町須知鍋倉1-1,135.4267225,35.15398499,,,771821800,,490,,
京丹波町立上豊田保育所,,船井郡京丹波町豊田シミ98,135.3998279,35.16644452,,,771822056,,4158,,
畑川浄水場,,船井郡京丹波町下山クラベシ41,135.4280937,35.20201444,,,771839105,,665,,
京丹波町立蒲生野中学校,,船井郡京丹波町蒲生八ツ谷62,135.4217723,35.16524048,,,771821108,,9760,,
京丹波町立下山小学校,,船井郡京丹波町下山上藤ヶ瀬16,135.4213295,35.21574403,,,771830014,,6304,,
わち農村環境改善センター,,船井郡京丹波町安栖里寺田37,135.383354,35.266645,,,,,654,,
広野生活改善センター,,船井郡京丹波町広野中地5ー1,135.354995,35.271199,,,,,75,,
伊根町立本庄小学校,,与謝郡伊根町字本庄浜87,135.256344,35.72910197,,,772330701,,300,,
伊根町立筒川文化センター,,与謝郡伊根町字本坂279,135.2396085,35.71037721,,,772330161,,300,,
伊根町立伊根中学校,,与謝郡伊根町字平田430,135.2869601,35.67861543,,,772320049,,300,,
伊根町立伊根小学校,,与謝郡伊根町字平田426-2,135.2885439,35.67673782,,,772320019,,300,,
旧伊根町立朝妻小学校,,与謝郡伊根町字大原85-1,135.2813761,35.68753532,,,,,300,,
伊根町立本庄中学校,,与謝郡伊根町字本庄上607,135.2511661,35.71944182,,,,,300,,
伊根町立伊根保育園,,与謝郡伊根町字平田648-3,135.2942055,35.67698873,,,772320103,,100,,
伊根町コミュニティセンター,,与謝郡伊根町字日出651,135.272742,35.67516709,,,772320566,,100,,
伊根町老人福祉センター,,与謝郡伊根町字泊1,135.2829808,35.70398176,,,772320176,,300,,
伊根町総合体育館,,与謝郡伊根町字平田小字寺田14-1、2,135.2870282,35.67600156,,,772320718,,300,,
京都府立宮津高等学校　伊根分校,,与謝郡伊根町字日出252,135.2740956,35.67354417,,,772320052,,0,,
伊根町立朝妻地区公民館,,与謝郡伊根町字井室190,135.27774,35.69572916,,,772321321,,200,,
伊根町立本庄地区公民館,,与謝郡伊根町字本庄浜113-1,135.2579892,35.72978651,,,772330809,,200,,
伊根町保健センター,,与謝郡伊根町字日出646,135.272307,35.674774,,,772323031,,70,,
筒川上区集会所,,与謝郡伊根町字野村582-1,135.224399,35.72295,,,,,100,,
高梨集会所,,与謝郡伊根町字亀島363-1,135.284711,35.673383,,,772320191,,50,,
伊根町水産会館,,与謝郡伊根町字平田610-2,135.2935067,35.67484312,,,772320058,,300,,
立石集会所,,与謝郡伊根町字亀島860,135.291352,35.668229,,,772320787,,80,,
耳鼻集会所,,与謝郡伊根町字亀島931,135.2911462,35.66606495,,,,,80,,
亀山集会所,,与謝郡伊根町字亀島1021-3,135.287903,35.664967,,,,,50,,
大原公民館,,与謝郡伊根町字大原838,135.295268,35.685372,,,772320015,,80,,
新井集会所,,与謝郡伊根町字新井4-7,135.307118,35.695081,,,,,70,,
津母集会所,,与謝郡伊根町字津母60-1,135.286084,35.711988,,,,,50,,
峠住民センター,,与謝郡伊根町字峠49-1,135.272545,35.710847,,,,,50,,
井室公民館,,与謝郡伊根町字井室151-5,135.27814,35.69699,,,,,20,,
六万部公民館,,与謝郡伊根町字六万部128,135.280902,35.702527,,,,,20,,
本庄宇治集会所,,与謝郡伊根町字本庄宇治254-1,135.257653,35.731455,,,772330105,,70,,
来迎寺,,与謝郡伊根町字本庄宇治17-1,135.255539,35.730384,,,772330003,,200,,
本庄浜公民館,,与謝郡伊根町字本庄浜772,135.271021,35.73227,,,,,100,,
延命寺,,与謝郡伊根町字本庄浜770,135.285097,35.723708,,,,,30,,
野室集会所,,与謝郡伊根町字野室168,135.24156,35.745193,,,,,30,,
長延公民館,,与謝郡伊根町字長延1195,135.24156,35.745193,,,,,30,,
蒲入集会所,,与謝郡伊根町字蒲入1379-6,135.250947,35.752938,,,772330151,,30,,
越山公民館,,与謝郡伊根町字菅野1167,135.253603,35.703267,,,,,30,,
滝根公民館,,与謝郡伊根町字菅野1723-11,135.250073,35.697417,,,,,30,,
湯之山公民館,,与謝郡伊根町字菅野624,135.251806,35.695251,,,,,20,,
成公民館,,与謝郡伊根町字菅野151,135.252498,35.689352,,,,,30,,
菅野公民館,,与謝郡伊根町字菅野1986,135.245084,35.697364,,,,,80,,
山の家,,与謝郡伊根町字野村3382・3384合併,135.209432,35.719431,,,,,50,,
特別養護老人ホーム長寿苑,,与謝郡伊根町字六万部154,135.2795211,35.70158464,,,772321280,,0,,
小規模多機能型居宅介護事業所おきなぎの家,,与謝郡伊根町字平田151-1,135.2874821,35.67687897,,,772323456,,0,,
伊根町国民健康保険伊根診療所,,与謝郡伊根町字日出646,135.2723664,35.67485126,,,772320007,,0,,
伊根町国民健康保険本庄診療所,,与謝郡伊根町字本庄上1019-1,135.2517142,35.71944934,,,772330114,,0,,
与謝野町立岩滝小学校,,与謝郡与謝野町字岩滝443,135.1457828,35.56619164,,,772462025,,2392,,
岩滝保育所,,与謝郡与謝野町字岩滝861-2,135.153282,35.56896926,,,772462026,,2244,,
岩滝児童館,,与謝郡与謝野町字岩滝735,135.1539769,35.5685633,,,772462382,,567,,
与謝野町宮津市中学校組合立橋立中学校,,与謝郡与謝野町字岩滝2330,135.1521712,35.56147009,,,772463525,,2678,,
岩滝母と子どものセンター,,与謝郡与謝野町字岩滝1767-1,135.1522292,35.56656353,,,772463226,,131,,
岩滝ふれあいセンター,,与謝郡与謝野町字岩滝2272-1,135.1505207,35.5638888,,,772465556,,528,,
与謝野町立岩滝体育館,,与謝郡与謝野町字岩滝861-2,135.1537529,35.56924739,,,772465320,,1532,,
与謝野町立岩滝小体育館,,与謝郡与謝野町字岩滝850,135.1544395,35.5690001,,,,,444,,
与謝野町立岩滝武道場,,与謝郡与謝野町字岩滝850,135.1540689,35.56897839,,,,,385,,
与謝野町立生涯学習センター知遊館,,与謝郡与謝野町字岩滝2271,135.1511507,35.56378625,,,772462451,,1938,,
与謝野町立岩滝幼稚園,,与謝郡与謝野町字岩滝735,135.1524486,35.57063569,,,772462601,,1198,,
与謝野町立岩滝グラウンド,,与謝郡与謝野町字岩滝875,135.1523443,35.56973684,,,,,2389,,
岩滝保健センター,,与謝郡与謝野町字岩滝2046,135.1528781,35.56491951,,,772460868,,683,,
岩滝コミュニティーセンター,,与謝郡与謝野町字岩滝98-1,135.1584644,35.57237491,,,772465339,,661,,
与謝野町立桑飼小学校,,与謝郡与謝野町字明石2120,135.106753,35.50798058,,,772422706,,2049,,
与謝野町立桑飼保育園,,与謝郡与謝野町字明石2115,135.1069633,35.5085801,,,772422710,,749,,
与謝野町立大江山運動公園グラウンド,,与謝郡与謝野町字滝881-1,135.0962105,35.48198174,,,,,2960,,
与謝野町立若者センター,,与謝郡与謝野町字滝881-1,135.0952347,35.48147796,,,,,119,,
与謝野町農村女性の家,,与謝郡与謝野町字滝881-1,135.0983362,35.4815019,,,,,63,,
与謝野町立与謝小学校,,与謝郡与謝野町字滝468,135.0871805,35.47821926,,,772422707,,1486,,
与謝野町立与謝保育園,,与謝郡与謝野町字滝467,135.087612,35.479047,,,772422709,,936,,
与謝野町立大江山運動公園体育館,,与謝郡与謝野町字滝84-39,135.0956998,35.48117201,,,,,617,,
与謝野町立加悦中学校,,与謝郡与謝野町字加悦730,135.0907897,35.50814147,,,772431553,,3343,,
与謝野町立加悦地域公民館,,与謝郡与謝野町字加悦451-2,135.0937758,35.50464962,,,772430335,,404,,
